2008-12-14,1506497325,126.10
2008-12-13,1506080685,126.08
2008-12-12,1505511687,126.10
2008-12-11,1505052637,125.91
2008-12-10,1504067046,125.89
2008-12-09,1504177601,125.86
2008-12-08,1507591394,125.71
2008-12-07,1504932434,125.42
2008-12-06,1504423699,125.38
2008-12-05,1504205407,125.57
2008-12-04,1506374333,125.69
2008-12-03,1506816530,125.44
2008-12-02,1510026629,124.95
2008-12-01,1572728345,126.12
2008-11-30,1564827575,125.32
2008-11-29,1564458249,125.29
2008-11-28,1563779055,125.61
2008-11-27,1560399795,125.26
2008-11-26,1557177511,124.65
2008-11-25,1554129369,124.46
2008-11-24,1551136901,123.26
2008-11-23,1560867723,124.63
2008-11-22,1560852976,124.95
2008-11-21,1559407334,124.72
2008-11-20,1557504460,124.81
2008-11-19,1560639459,125.84
2008-11-18,1573565082,125.69
2008-11-17,1589026815,126.17
2008-11-16,1639776476,128.23
2008-11-15,1639371819,128.21
2008-11-14,1638633260,127.93
2008-11-13,1637328026,128.16
2008-11-12,1635323099,128.71
2008-11-11,1639118636,129.44
2008-11-10,1643624349,130.30
2008-11-09,1632184754,128.79
2008-11-08,1631833834,128.76
2008-11-07,1630364548,127.92
2008-11-06,1630736223,129.58
2008-11-05,1632772363,129.79
2008-11-04,1631342572,129.59
2008-11-03,1627077950,129.10
2008-11-02,1621556085,128.43
2008-11-01,1621243277,128.41
2008-10-31,1621175012,128.46
2008-10-30,1619571095,127.46
2008-10-29,1609226330,125.95
2008-10-28,1610334367,125.86
2008-10-27,1618826642,126.60
2008-10-26,1618552651,126.59
2008-10-25,1618236576,126.56
2008-10-24,1619354862,127.26
2008-10-23,1623681219,127.90
2008-10-22,1628183546,128.58
2008-10-21,1635377468,129.00
2008-10-20,1636449010,129.30
2008-10-19,1646310914,130.43
2008-10-18,1645976986,130.40
2008-10-17,1645495779,130.31
2008-10-16,1635500471,131.12
2008-10-15,1647015929,132.74
2008-10-14,1791359840,132.61
2008-10-13,1802021391,132.26
2008-10-12,1814230640,134.06
2008-10-11,1813850766,134.03
2008-10-10,1813677380,134.88
2008-10-09,1823365640,135.03
2008-10-08,1817609717,135.24
2008-10-07,1825680320,136.07
2008-10-06,1831161482,137.51
2008-10-05,1865742549,139.65
2008-10-04,1865369538,139.62
2008-10-03,1865052222,139.63
2008-10-02,1869870137,140.92
2008-10-01,1874376450,141.11
2008-09-30,1888887999,141.16
2008-09-29,1887908186,142.19
2008-09-28,1902408963,143.96
2008-09-27,1901990854,143.94
2008-09-26,1905559501,144.01
2008-09-25,1907702404,144.50
2008-09-24,1905415189,144.30
2008-09-23,1907775161,144.98
2008-09-22,1907058385,145.38
2008-09-21,1914832964,144.37
2008-09-20,1914294114,144.34
2008-09-19,1913790022,144.32
2008-09-18,1905992609,143.33
2008-09-17,1904455660,143.40
2008-09-16,1903137990,144.18
2008-09-15,1909660183,145.32
2008-09-14,2096466488,146.87
2008-09-13,2095931254,146.84
2008-09-12,2095390856,146.81
2008-09-11,2076501539,146.28
2008-09-10,2074584930,146.62
2008-09-09,2075655056,147.42
2008-09-08,2079347601,147.83
2008-09-07,2095295214,148.80
2008-09-06,2094732595,148.77
2008-09-05,2094232939,148.74
2008-09-04,2100326764,149.74
2008-09-03,2105307435,150.21
2008-09-02,2123451538,150.99
2008-09-01,2096724548,151.81
2008-08-31,2095576297,151.73
2008-08-30,2096065125,151.76
2008-08-29,2094347673,151.72
2008-08-28,2043505038,151.17
2008-08-27,2041586905,150.86
2008-08-26,2040567039,151.24
2008-08-25,2044078572,151.51
2008-08-24,2021626655,151.52
2008-08-23,2022495166,151.63
2008-08-22,2022009862,151.60
2008-08-21,2021898982,151.39
2008-08-20,1999100784,150.99
2008-08-19,1998906454,151.02
2008-08-18,1984941373,151.37
2008-08-17,2011689006,151.84
2008-08-16,2011926251,151.87
2008-08-15,2011456962,151.84
2008-08-14,2055504096,151.50
2008-08-13,2043167080,151.50
2008-08-12,2043837402,151.66
2008-08-11,2042895099,151.33
2008-08-10,2041854584,151.88
2008-08-09,2044640984,152.14
2008-08-08,2045075772,152.14
2008-08-07,2047580791,151.95
2008-08-06,2046688610,152.24
2008-08-05,2045502415,152.18
2008-08-04,2051004617,153.24
2008-08-03,2054741728,152.02
2008-08-02,2055056823,152.07
2008-08-01,2058621199,153.93
2008-07-31,2056594593,153.49
2008-07-30,2053172138,152.86
2008-07-29,2051957776,152.66
2008-07-28,2050593956,152.48
2008-07-27,2068263481,154.67
2008-07-26,2057043059,154.92
2008-07-25,2056597605,154.89
2008-07-24,2057483097,154.89
2008-07-23,2020917899,155.42
2008-07-22,2018477853,155.39
2008-07-21,2019437057,155.68
2008-07-20,2020230257,156.17
2008-07-19,2020512394,156.25
2008-07-18,2020024643,156.22
2008-07-17,2020627157,156.46
2008-07-16,2020147890,156.53
2008-07-15,2007740463,156.78
2008-07-14,2027758554,156.76
2008-07-13,2058218412,158.22
2008-07-12,2057715078,158.19
2008-07-11,2057244929,158.16
2008-07-10,2056095523,158.14
2008-07-09,2054389960,157.59
2008-07-08,2056052862,158.22
2008-07-07,2089106836,158.97
2008-07-06,2091838310,159.27
2008-07-05,2091147185,159.24
2008-07-04,2090750900,159.22
2008-07-03,2092560937,159.81
2008-07-02,2091298249,159.96
2008-07-01,2095097048,160.66
2008-06-30,2067894049,160.81
2008-06-29,2068416546,160.91
2008-06-28,2067934459,160.87
2008-06-27,2044440246,160.28
2008-06-26,2041689262,160.10
2008-06-25,2048239785,160.39
2008-06-24,2045585822,160.56
2008-06-23,2043737796,160.36
2008-06-22,2051939920,160.70
2008-06-21,2051511165,160.68
2008-06-20,2051482591,160.72
2008-06-19,2041696924,160.70
2008-06-18,2037481441,160.57
2008-06-17,2038009846,160.70
2008-06-16,2035860273,160.27
2008-06-15,2084958630,160.27
2008-06-14,2084538825,160.25
2008-06-13,2084400337,160.28
2008-06-12,2084094958,160.28
2008-06-11,2078672830,160.03
2008-06-10,2078943047,160.09
2008-06-09,2081798685,160.36
2008-06-08,2086794306,160.16
2008-06-07,2086526490,160.16
2008-06-06,2086109238,160.14
2008-06-05,2089940751,160.37
2008-06-04,2090158948,160.01
2008-06-03,2090644349,159.89
2008-06-02,2103354522,159.60
2008-06-01,2075242012,159.57
2008-05-31,2074978470,159.55
2008-05-30,2075440328,159.60
2008-05-29,2078681829,159.73
2008-05-28,2076781968,159.73
2008-05-27,2064124233,159.34
2008-05-26,2055633343,159.62
2008-05-25,2054942350,159.76
2008-05-24,2054384041,159.73
2008-05-23,2053806403,159.70
2008-05-22,2051118317,159.62
2008-05-21,2053863504,159.34
2008-05-20,2053312288,159.33
2008-05-19,2056810793,159.31
2008-05-18,2014838862,158.85
2008-05-17,2014369257,158.84
2008-05-16,2013888979,158.82
2008-05-15,2028291329,158.72
2008-05-14,2064904711,159.00
2008-05-13,2070492681,159.06
2008-05-12,2069769358,158.84
2008-05-11,2065150248,158.87
2008-05-10,2064684868,158.85
2008-05-09,2064202885,158.84
2008-05-08,2063720882,158.80
2008-05-07,2061484391,158.49
2008-05-06,2061697691,158.60
2008-05-05,2058233460,158.71
2008-05-04,2057486148,158.87
2008-05-03,2056106354,158.77
2008-05-02,2055585069,158.74
2008-05-01,2055025015,158.71
2008-04-30,2054227439,158.77
2008-04-29,2052156115,157.75
2008-04-28,2053994805,157.76
2008-04-27,2049482136,157.72
2008-04-26,2048876529,157.69
2008-04-25,2048305613,157.64
2008-04-24,2045095501,157.61
2008-04-23,2043780228,157.57
2008-04-22,2041228280,157.57
2008-04-21,2041491200,157.59
2008-04-20,2040821641,157.65
2008-04-19,2040203385,157.62
2008-04-18,2039484898,157.53
2008-04-17,2035607143,157.40
2008-04-16,2032676213,157.35
2008-04-15,2032176014,157.34
2008-04-14,2046781206,157.35
2008-04-13,2040980877,156.59
2008-04-12,2040083705,156.51
2008-04-11,2039576322,156.49
2008-04-10,2037832065,156.38
2008-04-09,2037292243,156.37
2008-04-08,2036281688,156.38
2008-04-07,2038771677,156.43
2008-04-06,2040378305,157.31
2008-04-05,2039767688,157.28
2008-04-04,2036636207,157.06
2008-04-03,2037361114,157.09
2008-04-02,2036218929,156.98
2008-04-01,2035129561,157.01
2008-03-31,2034106384,157.14
2008-03-30,2003926037,157.30
2008-03-29,2003401485,157.26
2008-03-28,1991474176,156.86
2008-03-27,1997387444,156.83
2008-03-26,1993268292,156.48
